"activity_nr","reporting_id","state_flag","estab_name","site_address","site_city","site_state","site_zip","owner_type","owner_code","adv_notice","safety_hlth","sic_code","naics_code","insp_type","insp_scope","why_no_insp","union_status","nr_in_estab","open_date","case_mod_date","close_conf_date","close_case_date","ld_dt","close_year","noviol","act_id","citation_id","delete_flag","standard","viol_type","issuance_date","abate_date","abate_complete","current_penalty","initial_penalty","contest_date","final_order_date","nr_instances","nr_exposed","rec","gravity","emphasis","hazcat","fta_insp_nr","fta_issuance_date","fta_penalty","fta_contest_date","fta_final_order_date","hazsub1","hazsub2","hazsub3","hazsub4","hazsub5","load_dt","safety_manuf","safety_const","safety_marit","health_manuf","health_const","health_marit","migrant","mail_street","mail_city","mail_state","mail_zip","host_est_key","rel_type.1","rel_act_nr.1","rel_safety.1","rel_health.1","load_dt.1.x","rel_type.2","rel_act_nr.2","rel_safety.2","rel_health.2","load_dt.2.x","rel_type.3","rel_act_nr.3","rel_safety.3","rel_health.3","load_dt.3.x","rel_type.4","rel_act_nr.4","rel_safety.4","rel_health.4","load_dt.4.x","rel_type.5","rel_act_nr.5","rel_safety.5","rel_health.5","load_dt.5.x","rel_type.6","rel_act_nr.6","rel_safety.6","rel_health.6","load_dt.6.x","rel_type.7","rel_act_nr.7","rel_safety.7","rel_health.7","load_dt.7","rel_type.8","rel_act_nr.8","rel_safety.8","rel_health.8","load_dt.8","rel_type.9","rel_act_nr.9","rel_safety.9","rel_health.9","load_dt.9","rel_type.10","rel_act_nr.10","rel_safety.10","rel_health.10","load_dt.10","rel_type.11","rel_act_nr.11","rel_safety.11","rel_health.11","load_dt.11","rel_type.12","rel_act_nr.12","rel_safety.12","rel_health.12","load_dt.12","rel_type.13","rel_act_nr.13","rel_safety.13","rel_health.13","load_dt.13","rel_type.14","rel_act_nr.14","rel_safety.14","rel_health.14","load_dt.14","rel_type.15","rel_act_nr.15","rel_safety.15","rel_health.15","load_dt.15","rel_type.16","rel_act_nr.16","rel_safety.16","rel_health.16","load_dt.16","rel_type.17","rel_act_nr.17","rel_safety.17","rel_health.17","load_dt.17","rel_type.18","rel_act_nr.18","rel_safety.18","rel_health.18","load_dt.18","rel_type.19","rel_act_nr.19","rel_safety.19","rel_health.19","load_dt.19","rel_type.20","rel_act_nr.20","rel_safety.20","rel_health.20","load_dt.20","activity_nr.1","citation_id.1","pen_fta.1","hist_event.1","hist_date.1","hist_penalty.1","hist_abate_date.1","hist_vtype.1","hist_insp_nr.1","load_dt.1.y","activity_nr.2","citation_id.2","pen_fta.2","hist_event.2","hist_date.2","hist_penalty.2","hist_abate_date.2","hist_vtype.2","hist_insp_nr.2","load_dt.2.y","activity_nr.3","citation_id.3","pen_fta.3","hist_event.3","hist_date.3","hist_penalty.3","hist_abate_date.3","hist_vtype.3","hist_insp_nr.3","load_dt.3.y","activity_nr.4","citation_id.4","pen_fta.4","hist_event.4","hist_date.4","hist_penalty.4","hist_abate_date.4","hist_vtype.4","hist_insp_nr.4","load_dt.4.y","activity_nr.5","citation_id.5","pen_fta.5","hist_event.5","hist_date.5","hist_penalty.5","hist_abate_date.5","hist_vtype.5","hist_insp_nr.5","load_dt.5.y","activity_nr.6","citation_id.6","pen_fta.6","hist_event.6","hist_date.6","hist_penalty.6","hist_abate_date.6","hist_vtype.6","hist_insp_nr.6","load_dt.6.y"
342633195,950625,NA,"CA SUBSTANCE ABUSE TREATMENT FACILITY (SATF)","900 QUEBEC AVE","CORCORAN","CA",93212,"C",NA,"N","H",NA,922140,"B","B","I","A",2000,"2017-09-13","2019-11-23","2018-02-21","2019-03-07","2019-11-24 00:23:23 EST",2019,FALSE,"342633195 01001","01001","","43000008 A","O","2018-02-23","2018-03-30","2",400,400,"2018-03-05","2019-03-14",1,3,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"2019-12-01 00:33:00 EST","","",NA,"",NA,NA,NA,"PO BOX 7100","CORCORAN","CA",93212,"HOST_EST_KEY_VALUE","C",1258461,"","X","2021-02-15 00:29:47 EST","C",1262126,"","X","2021-02-15 00:29:47 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342633195,"01001","","Z","2018-02-23",400,"2018-03-30","O",NA,"2021-02-15 00:37:07 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342633195,950625,NA,"CA SUBSTANCE ABUSE TREATMENT FACILITY (SATF)","900 QUEBEC AVE","CORCORAN","CA",93212,"C",NA,"N","H",NA,922140,"B","B","I","A",2000,"2017-09-13","2019-11-23","2018-02-21","2019-03-07","2019-11-24 00:23:23 EST",2019,FALSE,"342633195 01003","01003","X","3395(I)","O","2018-02-23","2018-03-30","2",0,600,"2018-03-05","2018-11-05",2,3,"",5,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"2019-12-01 00:33:00 EST","","",NA,"",NA,NA,NA,"PO BOX 7100","CORCORAN","CA",93212,"HOST_EST_KEY_VALUE","C",1258461,"","X","2021-02-15 00:29:47 EST","C",1262126,"","X","2021-02-15 00:29:47 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342633195,"01003","","","2018-04-18",600,"2018-03-30","O",NA,"2021-02-15 00:37:07 EST",342633195,1003,"","O","2018-11-05",600,"2018-03-30","O",NA,"2021-02-15 00:37:07 EST",342633195,1003,"","Z","2018-02-23",600,"2018-03-30","O",NA,"2021-02-15 00:37:07 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342633195,950625,NA,"CA SUBSTANCE ABUSE TREATMENT FACILITY (SATF)","900 QUEBEC AVE","CORCORAN","CA",93212,"C",NA,"N","H",NA,922140,"B","B","I","A",2000,"2017-09-13","2019-11-23","2018-02-21","2019-03-07","2019-11-24 00:23:23 EST",2019,FALSE,"342633195 01004","01004","","5142(B)(1)","O","2018-02-23","2018-03-30","2",600,600,"2018-03-05","2019-03-14",1,3,"",5,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"2019-12-01 00:33:00 EST","","",NA,"",NA,NA,NA,"PO BOX 7100","CORCORAN","CA",93212,"HOST_EST_KEY_VALUE","C",1258461,"","X","2021-02-15 00:29:47 EST","C",1262126,"","X","2021-02-15 00:29:47 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342633195,"01004","","Z","2018-02-23",600,"2018-03-30","O",NA,"2021-02-15 00:37:07 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342633195,950625,NA,"CA SUBSTANCE ABUSE TREATMENT FACILITY (SATF)","900 QUEBEC AVE","CORCORAN","CA",93212,"C",NA,"N","H",NA,922140,"B","B","I","A",2000,"2017-09-13","2019-11-23","2018-02-21","2019-03-07","2019-11-24 00:23:23 EST",2019,FALSE,"342633195 01005","01005","","5142(B)(2)","O","2018-02-23","2018-03-30","2",600,600,"2018-03-05","2019-03-14",1,3,"",5,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"2019-12-01 00:33:00 EST","","",NA,"",NA,NA,NA,"PO BOX 7100","CORCORAN","CA",93212,"HOST_EST_KEY_VALUE","C",1258461,"","X","2021-02-15 00:29:47 EST","C",1262126,"","X","2021-02-15 00:29:47 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342633195,"01005","","Z","2018-02-23",600,"2018-03-30","O",NA,"2021-02-15 00:37:07 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342633195,950625,NA,"CA SUBSTANCE ABUSE TREATMENT FACILITY (SATF)","900 QUEBEC AVE","CORCORAN","CA",93212,"C",NA,"N","H",NA,922140,"B","B","I","A",2000,"2017-09-13","2019-11-23","2018-02-21","2019-03-07","2019-11-24 00:23:23 EST",2019,FALSE,"342633195 01002","01002","","3203(A)","O","2018-02-23","2018-03-30","2",600,600,"2018-03-05","2019-03-14",1,3,"",5,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"2019-12-01 00:33:00 EST","","",NA,"",NA,NA,NA,"PO BOX 7100","CORCORAN","CA",93212,"HOST_EST_KEY_VALUE","C",1258461,"","X","2021-02-15 00:29:47 EST","C",1262126,"","X","2021-02-15 00:29:47 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342633195,"01002","","Z","2018-02-23",600,"2018-03-30","O",NA,"2021-02-15 00:37:07 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342642238,950632,NA,"R J DONOVAN CORRECTIONAL FACILITY (RJD)","480 ALTA RD","SAN DIEGO","CA",92179,"C",NA,"N","S",NA,922140,"A","B","I","A",1900,"2017-09-14","2019-11-23","2018-04-06","2018-04-06","2019-11-24 00:23:23 EST",2018,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"480 ALTA RD","SAN DIEGO","CA",92179,"HOST_EST_KEY_VALUE","A",1263112,"","","2021-02-15 00:29:47 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342675147,950633,NA,"CA DEPT OF STATE HOSPITALS","3102 E HIGHLAND AVE","PATTON","CA",92369,"B",NA,"N","S",NA,922140,"B","B","I","A",101,"2017-10-02","2019-11-23","2018-03-29","2018-03-29","2019-11-24 00:23:23 EST",2018,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"1600 9TH ST. #151","SACRAMENTO","CA",95814,"HOST_EST_KEY_VALUE","C",1269290,"X","","2021-02-15 00:29:47 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342690500,950621,NA,"SUTTER COUNTY SHERIFFS OFFICE","1077 CIVIC CENTER BLVD","YUBA CITY","CA",95993,"B",NA,"N","H",NA,922140,"B","B","I","A",160,"2017-10-10","2019-11-23","2018-04-06","2018-04-09","2019-11-24 00:23:23 EST",2018,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"1077 CIVIC CENTER BLVD.","YUBA CITY","CA",95993,"HOST_EST_KEY_VALUE","C",1266063,"","X","2021-02-15 00:29:47 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342700671,950625,NA,"CA SUBSTANCE ABUSE TREATMENT FACILITY (SATF)","4001 KING AVE","CORCORAN","CA",93212,"C",NA,"N","H",NA,922140,"A","B","I","A",4,"2017-10-12","2019-11-23","2018-01-11","2018-04-25","2019-11-24 00:23:23 EST",2018,FALSE,"342700671 01001","01001","","342(A)","O","2018-01-16","2018-01-26","2",3500,5000,"2018-01-26","2018-03-06",1,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"2019-12-01 00:33:01 EST","","",NA,"",NA,NA,NA,"4001 KING AVENUE","CORCORAN","CA",93212,"HOST_EST_KEY_VALUE","A",1242491,"","","2021-02-15 00:29:47 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342700671,"01001","","","2018-02-09",5000,"2018-01-26","O",NA,"2021-02-15 00:37:08 EST",342700671,1001,"","O","2018-03-06",3500,"2018-01-26","O",NA,"2021-02-15 00:37:08 EST",342700671,1001,"","Z","2018-01-16",5000,"2018-01-26","O",NA,"2021-02-15 00:37:08 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342709201,950615,NA,"SAN QUENTIN STATE PRISON (SQ)","1 MAIN ST","SAN QUENTIN","CA",94964,"C",NA,"Y","H",NA,922140,"B","B","I","A",1600,"2017-10-17","2019-11-23","2017-12-05","2017-12-05","2019-11-24 00:23:23 EST",2017,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"1 MAIN STREET","SAN QUENTIN","CA",94964,"HOST_EST_KEY_VALUE","C",1272648,"","X","2021-02-15 00:29:47 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342756368,950614,NA,"SANTA RITA JAIL","5325 BRODER BLVD","DUBLIN","CA",94568,"B",NA,"N","H",NA,922140,"B","B","I","A",9500,"2017-11-06","2019-11-23","2018-01-11","2018-01-17","2019-11-24 00:23:24 EST",2018,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"125 12TH STREETSTE. 300","OAKLAND","CA",94607,"HOST_EST_KEY_VALUE","C",1275648,"","X","2021-02-15 00:29:47 EST","C",1275648,"X","","2021-02-15 00:29:47 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342821162,950625,NA,"CALIFORNIA STATE PRISON, CORCORAN (COR)","4001 KING AVE","CORCORAN","CA",93212,"C",NA,"N","H",NA,922140,"B","B","I","A",3000,"2017-12-08","2019-11-23","2018-01-10","2018-01-12","2019-11-24 00:23:24 EST",2018,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"4001 KING AVENUE","CORCORAN","CA",93212,"HOST_EST_KEY_VALUE","C",1289650,"","X","2021-02-15 00:29:47 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342850856,950643,NA,"CALIFORNIA STATE PRISON-LOS ANGELES COUNTY (LAC)","44750 60TH ST WEST","LANCASTER","CA",93536,"C",NA,"N","S",NA,922140,"A","B","I","B",1250,"2017-12-26","2019-11-23","2018-05-10","2018-06-19","2019-11-24 00:23:24 EST",2018,FALSE,"342850856 01001","01001","","3203(A)(6)","O","2018-05-14","2018-06-18","2",1200,1200,"","2018-06-12",1,71,"",10,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"2019-12-01 00:33:02 EST","","",NA,"",NA,NA,NA,"44750 60TH STREET WEST","LANCASTER","CA",93536,"HOST_EST_KEY_VALUE","A",1294837,"","","2021-02-15 00:29:47 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342850856,"01001","","Z","2018-05-14",1200,"2018-06-18","O",NA,"2021-02-15 00:37:12 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342852126,950633,NA,"CA CORRECTIONS CA REHAB CENTER CRC","11500 ARLINGTON AVE","RIVERSIDE","CA",92505,"B",NA,"N","H",NA,922140,"A","B","I","B",15,"2017-12-27","2019-11-23","2018-05-21","2018-05-21","2019-11-24 00:23:24 EST",2018,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"PO BOX 1841, 5TH STREET & WESTERN","NORCO","CA",92860,"HOST_EST_KEY_VALUE","A",1294499,"","","2021-02-15 00:29:47 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342858529,950625,NA,"FRESNO COUNTY MAIN DETENTION FACILITY","1225 M ST","FRESNO","CA",93724,"B",NA,"N","S",NA,922140,"B","B","I","A",1100,"2018-01-03","2019-11-23","2018-05-10","2018-05-10","2019-11-24 00:23:25 EST",2018,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"2200 FRESNO STREET","FRESNO","CA",93721,"HOST_EST_KEY_VALUE","C",1294125,"X","","2021-02-15 00:29:47 EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
